congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
113,House,20754,3,3,MA,100,0,1,"TSONGAS, Nicola S. (Niki)",T000465,1946,,-0.4,-0.179,-118.62878,0.88675,987,49,1.0
113,House,21140,3,9,MA,100,0,1,"KEATING, William R.",K000375,1952,,-0.329,-0.165,-161.81514,0.85032,998,73,1.0
113,House,21335,3,4,MA,100,0,1,"KENNEDY, Joseph P. III",K000379,1980,,-0.432,-0.127,-111.95435,0.89508,1010,39,1.0
113,House,21375,3,5,MA,100,2,2,"CLARK, Katherine M.",C001101,1963,,-0.479,-0.473,-28.64096,0.94088,470,13,1.0
113,House,29729,3,2,MA,100,0,1,"McGOVERN, James P.",M000312,1959,,-0.536,-0.304,-91.28594,0.91284,1001,56,1.0
113,House,29730,3,6,MA,100,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-143.61142,0.866,998,50,
113,House,29919,3,7,MA,100,0,1,"CAPUANO, Michael Everett",C001037,1952,,-0.579,-0.086,-132.70127,0.87189,968,57,1.0
113,House,2605,23,12,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313,-153.74356,0.848,933,62,
113,House,10713,23,13,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.517,-116.76574,0.88821,985,51,1.0
113,House,15033,23,9,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.377,-0.093,-143.51004,0.86851,1018,62,1.0
113,House,15446,23,6,MI,200,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.339,-0.416,-164.58748,0.84838,1001,63,1.0
113,House,20120,23,8,MI,200,0,1,"ROGERS, Mike",R000572,1963,,0.4,0.098,-102.83054,0.898,954,47,
113,House,20331,23,10,MI,200,0,1,"MILLER, Candice S.",M001150,1954,,0.343,-0.001,-151.47621,0.862,1020,69,
113,House,20725,23,7,MI,200,0,1,"WALBERG, Tim",W000798,1951,,0.529,0.021,-128.54437,0.88016,1007,59,1.0
113,House,20923,23,14,MI,100,0,1,"PETERS, Gary C.",P000595,1958,,-0.232,-0.216,-253.4178,0.77516,995,124,1.0
113,House,21141,23,1,MI,200,0,1,"BENISHEK, Dan",B001271,1952,,0.491,-0.15,-191.03716,0.825,990,104,
113,House,21142,23,2,MI,200,0,1,"HUIZENGA, Bill",H001058,1969,,0.636,-0.097,-123.20865,0.88569,1015,61,1.0
113,House,21143,23,3,MI,200,0,1,"AMASH, Justin",A000367,1980,,0.681,-0.733,-340.20493,0.71592,1018,193,1.0
113,House,21336,23,11,MI,200,0,1,"BENTIVOLIO, Kerry",B001280,1951,,0.723,-0.319,-160.05553,0.855,1018,75,
113,House,21372,23,5,MI,100,0,1,"KILDEE, Dan",K000380,1958,,-0.412,-0.144,-116.53929,0.89183,1018,47,1.0
113,House,29124,23,4,MI,200,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,-107.62213,0.898,1005,28,
113,House,14263,33,8,MN,100,0,1,"NOLAN, Richard Michael",N000127,1943,,-0.371,-0.429,-255.70703,0.77397,998,111,1.0
113,House,20122,33,4,MN,100,0,1,"McCOLLUM, Betty",M001143,1954,,-0.422,-0.172,-161.12629,0.85008,992,63,1.0
113,House,20333,33,2,MN,200,0,1,"KLINE, John",K000363,1947,,0.49,0.154,-104.41383,0.903,1019,47,
113,House,20726,33,1,MN,100,0,1,"WALZ, Tim",W000799,1964,,-0.272,0.144,-251.25995,0.77704,996,104,1.0
113,House,20727,33,5,MN,100,0,1,"ELLISON, Keith",E000288,1963,,-0.537,-0.565,-111.05594,0.89276,979,39,1.0
113,House,20728,33,6,MN,200,0,1,"BACHMANN, Michele",B001256,1956,,0.584,-0.03,-156.06765,0.848,947,50,
113,House,20924,33,3,MN,200,0,1,"PAULSEN, Erik",P000594,1965,,0.413,-0.202,-176.57538,0.84061,1017,85,1.0
113,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.145,0.716,-420.21128,0.66154,1017,188,1.0
113,House,20925,46,3,MS,200,0,1,"HARPER, Gregg",H001045,1956,,0.382,0.484,-107.27102,0.89857,1003,47,1.0
113,House,21147,46,1,MS,200,0,1,"NUNNELEE, Alan",N000186,1958,2015.0,0.488,0.574,-65.56397,0.919,776,26,
113,House,21148,46,4,MS,200,0,1,"PALAZZO, Steven",P000601,1970,,0.497,0.525,-117.39152,0.88524,963,52,1.0
113,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.514,0.403,-157.11078,0.85243,984,84,1.0
113,House,20124,34,6,MO,200,0,1,"GRAVES, Samuel",G000546,1963,,0.432,0.147,-144.9035,0.86097,968,69,1.0
113,House,20147,34,1,MO,100,0,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.487,-0.062,-137.00648,0.86622,954,57,1.0
113,House,20517,34,5,MO,100,0,1,"CLEAVER, Emanuel, II",C001061,1944,,-0.451,0.009,-122.21782,0.87471,913,48,1.0
113,House,20926,34,3,MO,200,0,1,"LUETKEMEYER, Blaine",L000569,1952,,0.447,0.234,-105.07568,0.90184,1017,37,1.0
113,House,21149,34,4,MO,200,0,1,"HARTZLER, Vicky",H001053,1960,,0.499,0.377,-99.57323,0.90225,968,45,1.0
113,House,21150,34,7,MO,200,0,1,"LONG, Billy",L000576,1955,,0.569,0.333,-99.8301,0.90685,1021,34,1.0
113,House,21337,34,2,MO,200,0,1,"WAGNER, Ann",W000812,1962,,0.452,0.226,-89.62483,0.91395,996,29,1.0
113,House,21373,34,8,MO,200,2,2,"SMITH, Jason",S001195,1980,,0.606,0.171,-80.8644,0.91085,866,38,1.0
113,House,29736,34,8,MO,200,1,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,,,,,
113,House,21338,64,1,MT,200,0,1,"DAINES, Steve",D000618,1962,,0.529,-0.019,-134.21972,0.87579,1012,56,1.0
113,House,20518,35,1,NE,200,0,1,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.071,-152.44537,0.85728,990,60,1.0
113,House,20729,35,3,NE,200,0,1,"SMITH, Adrian",S001172,1970,,0.509,0.19,-90.57821,0.9143,1011,31,1.0
113,House,29921,35,2,NE,200,0,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-181.53878,0.836,1015,94,
113,House,20927,65,1,NV,100,0,1,"TITUS, Alice (Dina)",T000468,1950,,-0.295,-0.18,-146.85549,0.86529,1015,54,1.0
113,House,21151,65,3,NV,200,0,1,"HECK, Joe",H001055,1961,,0.324,0.014,-243.48633,0.786,1013,114,
113,House,21196,65,2,NV,200,0,1,"AMODEI, Mark E.",A000369,1958,,0.388,0.16,-141.7858,0.86013,941,54,1.0
113,House,21339,65,4,NV,100,0,1,"HORSFORD, Steven",H001066,1973,,-0.355,0.073,-122.07296,0.869,871,50,
113,House,20731,4,1,NH,100,0,1,"SHEA-PORTER, Carol",S001170,1952,,-0.317,-0.115,-145.78852,0.86281,988,58,1.0
113,House,21340,4,2,NH,100,0,1,"KUSTER, Ann McLane",K000382,1956,,-0.258,-0.136,-149.68788,0.86263,1013,62,1.0
113,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.158,-0.178,-214.22445,0.80682,998,73,1.0
113,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.398,-0.167,-114.05017,0.88631,945,69,1.0
113,House,20336,12,5,NJ,200,0,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-168.38179,0.847,1012,72,
113,House,20542,12,8,NJ,100,0,1,"SIRES, Albio",S001165,1951,,-0.4,0.084,-130.93682,0.872,956,63,1.0
113,House,20929,12,7,NJ,200,0,1,"LANCE, Leonard",L000567,1952,,0.342,-0.222,-219.05451,0.80691,1021,110,1.0
113,House,21153,12,3,NJ,200,0,1,"RUNYAN, Jon",R000594,1973,,0.222,0.089,-160.80751,0.846,963,61,
113,House,21536,12,1,NJ,100,2,2,"NORCROSS, Donald",N000188,1958,,-0.384,0.255,-3.95419,0.89021,34,2,1.0
113,House,29132,12,1,NJ,100,1,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-133.82281,0.793,576,68,
113,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.212,-0.237,-248.31784,0.78354,1018,116,1.0
113,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.288,-0.285,-185.65142,0.83224,1011,67,1.0
113,House,29741,12,9,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,,-0.364,0.008,-112.74442,0.89338,1000,41,1.0
113,House,29923,12,12,NJ,100,0,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-91.06856,0.902,883,36,
113,House,31103,12,10,NJ,100,0,1,"PAYNE, Donald, Jr.",P000604,1958,,-0.506,-0.158,-110.58717,0.89451,992,47,1.0
113,House,20337,66,2,NM,200,0,1,"PEARCE, Stevan",P000588,1947,,0.472,0.066,-171.26001,0.84332,1005,89,1.0
113,House,20932,66,3,NM,100,0,1,"LUJÁN, Ben Ray",L000570,1972,,-0.373,0.044,-162.01083,0.85193,1011,63,1.0
113,House,21341,66,1,NM,100,0,1,"LUJAN GRISHAM, Michelle",L000580,1959,,-0.332,0.103,-178.21879,0.8348,987,76,1.0
113,House,13035,13,13,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-127.33971,0.86,845,43,
113,House,15444,13,25,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,,-0.464,-0.109,-154.5659,0.84688,930,79,1.0
113,House,15603,13,16,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.407,-0.084,-124.07003,0.88165,985,53,1.0
113,House,15612,13,17,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.16,-127.34999,0.88197,1014,55,1.0
113,House,20129,13,3,NY,100,0,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-157.31762,0.855,1006,85,
113,House,20338,13,1,NY,100,0,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-167.87917,0.848,1017,87,
113,House,20519,13,26,NY,100,0,1,"HIGGINS, Brian",H001038,1959,,-0.343,-0.031,-118.50956,0.88544,974,45,1.0
113,House,20733,13,9,NY,100,0,1,"CLARKE, Yvette Diane",C001067,1964,,-0.605,-0.223,-108.54366,0.89536,982,60,1.0
113,House,20934,13,20,NY,100,0,1,"TONKO, Paul",T000469,1949,,-0.421,-0.265,-111.63721,0.89623,1019,36,1.0
113,House,20935,13,24,NY,100,0,1,"MAFFEI, Daniel B.",M001171,1968,,-0.19,-0.062,-379.379,0.689,1017,195,
113,House,20957,13,21,NY,100,0,1,"OWENS, William",O000169,1949,,-0.182,0.409,-329.16526,0.714,976,142,
113,House,21101,13,23,NY,200,0,1,"REED, Thomas W. II",R000585,1971,,0.305,0.084,-178.76746,0.83356,982,87,1.0
113,House,21154,13,11,NY,200,0,1,"GRIMM, Michael G.",G000569,1970,,0.219,0.136,-188.92828,0.821,956,71,
113,House,21156,13,19,NY,200,0,1,"GIBSON, Christopher",G000564,1964,,0.203,-0.455,-422.41261,0.658,1011,225,
113,House,21157,13,22,NY,200,0,1,"HANNA, Richard",H001051,1951,,0.215,-0.145,-239.02447,0.777,947,109,
113,House,21342,13,6,NY,100,0,1,"MENG, Grace",M001188,1975,,-0.38,-0.135,-122.29211,0.88268,980,50,1.0
113,House,21343,13,8,NY,100,0,1,"JEFFRIES, Hakeem",J000294,1970,,-0.479,-0.086,-109.64154,0.89566,995,57,1.0
113,House,21344,13,18,NY,100,0,1,"MALONEY, Sean Patrick",M001185,1966,,-0.229,0.093,-251.59384,0.78027,1014,129,1.0
113,House,21345,13,27,NY,200,0,1,"COLLINS, Chris",C001092,1950,,0.369,0.196,-108.21096,0.89724,998,46,1.0
113,House,29134,13,15,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.488,-0.397,-81.50949,0.92172,1000,28,1.0
113,House,29375,13,2,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.261,-0.035,-193.12639,0.82533,1006,76,1.0
113,House,29377,13,10,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.503,-83.22591,0.91976,995,30,1.0
113,House,29378,13,7,NY,100,0,1,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.545,-0.353,-108.66001,0.89464,976,56,1.0
113,House,29379,13,12,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.385,-0.287,-126.81629,0.87897,983,65,1.0
113,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-72.89409,0.841,420,27,
113,House,29776,13,5,NY,100,0,1,"MEEKS, Gregory W.",M001137,1953,,-0.418,-0.08,-127.89357,0.87551,962,54,1.0
113,House,29925,13,14,NY,100,0,1,"CROWLEY, Joseph",C001038,1962,,-0.406,-0.072,-126.2691,0.88059,993,70,1.0
113,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-100.27951,0.891,868,34,
113,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.339,-0.028,-128.12048,0.88185,1019,46,1.0
113,House,20340,47,1,NC,100,0,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.405,0.21,-143.32077,0.86535,991,56,1.0
113,House,20521,47,5,NC,200,0,1,"FOXX, Virginia Ann",F000450,1943,,0.649,0.142,-143.2673,0.86884,1019,81,1.0
113,House,20522,47,10,NC,200,0,1,"McHENRY, Patrick T.",M001156,1975,,0.585,0.107,-98.16109,0.90579,992,31,1.0
113,House,21159,47,2,NC,200,0,1,"ELLMERS, Renee",E000291,1964,,0.406,0.338,-116.3935,0.892,1015,41,
113,House,21346,47,8,NC,200,0,1,"HUDSON, Richard",H001067,1971,,0.675,0.224,-130.97438,0.87793,1006,74,1.0
113,House,21347,47,9,NC,200,0,1,"PITTENGER, Robert",P000606,1948,,0.555,0.305,-111.40693,0.89316,986,58,1.0
113,House,21348,47,11,NC,200,0,1,"MEADOWS, Mark",M001187,1959,,0.622,-0.169,-124.91672,0.88355,1009,51,1.0
113,House,21349,47,13,NC,200,0,1,"HOLDING, George E.B.",H001065,1968,,0.661,0.119,-109.45463,0.89749,1012,56,1.0
113,House,21545,47,12,NC,100,2,2,"ADAMS, Alma",A000370,1946,,-0.459,0.006,-2.58731,0.92459,33,1,1.0
113,House,29383,47,12,NC,100,1,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-76.80809,0.862,518,37,
113,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,,0.238,-0.292,-959.91959,0.36056,941,333,1.0
113,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-389.42024,0.671,977,185,
113,House,21350,36,1,ND,200,0,1,"CRAMER, Kevin",C001096,1961,,0.377,0.305,-107.30694,0.89548,972,44,1.0
113,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.349,0.119,-182.27053,0.83153,988,63,1.0
113,House,20130,24,12,OH,200,0,1,"TIBERI, Patrick (Pat)",T000462,1962,,0.389,-0.037,-154.29838,0.85754,1004,81,1.0
113,House,20342,24,10,OH,200,0,1,"TURNER, Michael R.",T000463,1960,,0.267,0.167,-138.90191,0.87245,1018,65,1.0
113,House,20343,24,13,OH,100,0,1,"RYAN, Timothy J.",R000577,1973,,-0.401,0.212,-201.10924,0.8117,964,99,1.0
113,House,20738,24,4,OH,200,0,1,"JORDAN, Jim",J000289,1964,,0.702,-0.187,-138.6225,0.87246,1016,76,1.0
113,House,20755,24,5,OH,200,0,1,"LATTA, Robert E.",L000566,1956,,0.517,0.252,-85.80077,0.91925,1019,32,1.0
113,House,20941,24,11,OH,100,0,1,"FUDGE, Marcia L.",F000455,1952,,-0.582,0.097,-134.89149,0.87092,976,62,1.0
113,House,21162,24,6,OH,200,0,1,"JOHNSON, Bill",J000292,1954,,0.437,0.243,-137.741,0.87368,1020,79,1.0
113,House,21163,24,15,OH,200,0,1,"STIVERS, Steve",S001187,1965,,0.304,0.242,-153.77336,0.85654,993,78,1.0
113,House,21164,24,16,OH,200,0,1,"RENACCI, Jim",R000586,1958,,0.38,0.123,-145.40305,0.86702,1019,84,1.0
113,House,21165,24,7,OH,200,0,1,"GIBBS, Bob",G000563,1954,,0.45,0.279,-101.69049,0.90458,1014,47,1.0
113,House,21351,24,2,OH,200,0,1,"WENSTRUP, Brad",W000815,1958,,0.576,0.192,-107.14765,0.89925,1009,45,1.0
113,House,21352,24,3,OH,100,0,1,"BEATTY, Joyce",B001281,1950,,-0.44,0.077,-103.25821,0.90263,1008,37,1.0
113,House,21353,24,14,OH,200,0,1,"JOYCE, David",J000295,1957,,0.257,0.242,-156.65385,0.85567,1005,75,1.0
113,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,-6.4221,0.781,26,2,
113,House,29550,24,1,OH,200,0,1,"CHABOT, Steve",C000266,1953,,0.583,-0.263,-112.25534,0.89579,1020,40,1.0
113,House,20344,53,4,OK,200,0,1,"COLE, Tom",C001053,1949,,0.338,0.368,-102.92178,0.9004,981,41,1.0
113,House,21166,53,5,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.562,0.168,-111.95004,0.88578,923,41,1.0
113,House,21354,53,1,OK,200,0,1,"BRIDENSTINE, Jim",B001283,1975,,0.694,-0.146,-166.33578,0.84898,1016,65,1.0
113,House,21355,53,2,OK,200,0,1,"MULLIN, Markwayne",M001190,1977,,0.487,0.511,-121.8398,0.88507,998,46,1.0
113,House,29393,53,3,OK,200,0,1,"LUCAS, Frank D.",L000491,1960,,0.362,0.409,-106.39296,0.89992,1009,43,1.0
113,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.428,0.011,-208.02345,0.81202,999,105,1.0
113,House,20944,72,5,OR,100,0,1,"SCHRADER, Kurt",S001180,1951,,-0.189,0.035,-417.96219,0.66003,1006,189,1.0
113,House,21198,72,1,OR,100,0,1,"BONAMICI, Suzanne",B001278,1954,,-0.391,-0.371,-89.31713,0.91608,1019,31,1.0
113,House,29588,72,3,OR,100,0,1,"BLUMENAUER, Earl",B000574,1948,,-0.429,-0.657,-113.6646,0.8891,967,43,1.0
113,House,29932,72,2,OR,200,0,1,"WALDEN, Greg",W000791,1957,,0.341,-0.046,-126.91043,0.88181,1009,58,1.0
113,House,20134,14,9,PA,200,0,1,"SHUSTER, William (Bill)",S001154,1961,,0.378,0.328,-126.24793,0.87878,977,59,1.0
113,House,20345,14,6,PA,200,0,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-175.44856,0.84,1004,69,
113,House,20346,14,18,PA,200,0,1,"MURPHY, Timothy",M001151,1952,,0.258,0.194,-149.03084,0.86244,1007,60,1.0
113,House,20524,14,8,PA,200,0,1,"FITZPATRICK, Michael G.",F000451,1963,,0.202,-0.186,-273.85196,0.76,999,124,
113,House,20525,14,13,PA,100,0,1,"SCHWARTZ, Allyson Y.",S001162,1948,,-0.343,-0.008,-105.45561,0.884,859,38,
113,House,20526,14,15,PA,200,0,1,"DENT, Charles W.",D000604,1960,,0.242,-0.095,-179.84518,0.83777,1016,75,1.0
113,House,20946,14,5,PA,200,0,1,"THOMPSON, Glenn",T000467,1959,,0.308,0.36,-145.30912,0.86538,1005,61,1.0
113,House,21167,14,3,PA,200,0,1,"KELLY, Mike",K000376,1948,,0.319,0.518,-87.78771,0.91738,1018,33,1.0
113,House,21168,14,7,PA,200,0,1,"MEEHAN, Patrick",M001181,1955,,0.221,0.069,-161.4916,0.85291,1015,63,1.0
113,House,21170,14,10,PA,200,0,1,"MARINO, Thomas A.",M001179,1952,,0.359,0.495,-114.16054,0.89362,1015,42,1.0
113,House,21171,14,11,PA,200,0,1,"BARLETTA, Lou",B001269,1956,,0.276,0.395,-96.94894,0.90734,997,38,1.0
113,House,21356,14,4,PA,200,0,1,"PERRY, Scott",P000605,1962,,0.647,-0.35,-158.58639,0.85548,1016,72,1.0
113,House,21357,14,12,PA,200,0,1,"ROTHFUS, Keith",R000598,1962,,0.498,0.128,-117.94288,0.8908,1020,48,1.0
113,House,21358,14,17,PA,100,0,1,"CARTWRIGHT, Matt",C001090,1961,,-0.401,-0.012,-135.23828,0.87514,1014,51,1.0
113,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-118.81114,0.886,978,50,
113,House,29561,14,14,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.325,0.124,-185.55867,0.82605,971,76,1.0
113,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-121.47557,0.886,1003,53,
113,House,29777,14,1,PA,100,0,1,"BRADY, Robert A.",B001227,1945,,-0.482,0.212,-126.37728,0.88239,1010,65,1.0
113,House,20136,5,2,RI,100,0,1,"LANGEVIN, James",L000559,1964,,-0.376,0.109,-128.32453,0.87979,1002,65,1.0
113,House,21172,5,1,RI,100,0,1,"CICILLINE, David N.",C001084,1961,,-0.398,-0.252,-86.47806,0.91676,995,35,1.0
113,House,20138,48,2,SC,200,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.548,0.088,-98.73252,0.90535,993,42,1.0
113,House,21174,48,3,SC,200,0,1,"DUNCAN, Jeff",D000615,1966,,0.74,-0.213,-130.32103,0.88006,1020,59,1.0
113,House,21175,48,4,SC,200,0,1,"GOWDY, Trey",G000566,1964,,0.667,-0.037,-107.58316,0.89877,1008,46,1.0
113,House,21176,48,5,SC,200,0,1,"MULVANEY, Mick",M001182,1967,,0.75,-0.592,-148.33524,0.8598,982,81,1.0
113,House,21359,48,7,SC,200,0,1,"RICE, Tom",R000597,1957,,0.584,-0.267,-142.03403,0.86771,1001,56,1.0
113,House,29565,48,1,SC,200,1,1,"SANFORD, Mark",S000051,1960,,0.702,-0.713,-204.69914,0.79677,901,113,1.0
113,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.265,-141.15039,0.86458,970,69,1.0
113,House,21177,37,1,SD,200,0,1,"NOEM, Kristi",N000184,1971,,0.387,0.346,-100.37295,0.90198,973,41,1.0
113,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.162,-0.032,-399.69752,0.67212,1006,159,1.0
113,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.598,-0.438,-369.78024,0.69442,1014,136,1.0
113,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.614,0.126,-93.43351,0.91139,1007,33,1.0
113,House,20748,54,9,TN,100,0,1,"COHEN, Stephen",C001068,1949,,-0.401,-0.386,-133.94071,0.87488,1002,60,1.0
113,House,20947,54,1,TN,200,0,1,"ROE, David P. (Phil)",R000582,1945,,0.494,-0.006,-117.39911,0.89067,1014,58,1.0
113,House,21178,54,3,TN,200,0,1,"FLEISCHMANN, Chuck",F000459,1962,,0.487,0.304,-104.11183,0.90251,1015,43,1.0
113,House,21179,54,4,TN,200,0,1,"DESJARLAIS, Scott",D000616,1964,,0.589,-0.123,-124.9269,0.86958,894,45,1.0
113,House,21180,54,6,TN,200,0,1,"BLACK, Diane",B001273,1951,,0.579,0.234,-87.15082,0.91709,1007,27,1.0
113,House,21181,54,8,TN,200,0,1,"FINCHER, Stephen Lee",F000458,1973,,0.526,0.181,-118.39695,0.886,978,48,
113,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.054,-165.92176,0.84128,960,62,1.0
113,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.423,0.058,-106.75041,0.89894,1002,38,1.0
113,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.504,0.381,-130.14303,0.87185,949,62,1.0
113,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.704,0.039,-99.74455,0.90614,1012,34,1.0
113,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-94.81613,0.911,1016,36,
113,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.57,-0.235,-187.18709,0.82975,1003,100,1.0
113,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.468,0.605,-113.8202,0.89077,984,49,1.0
113,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.595,-0.235,-218.53521,0.79197,937,93,1.0
113,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.595,-0.034,-218.59978,0.79897,974,114,1.0
113,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.43,0.321,-147.01489,0.85801,960,69,1.0
113,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.448,0.079,-99.44086,0.90597,1007,26,1.0
113,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.592,0.353,-115.51672,0.89172,1008,56,1.0
113,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.601,0.166,-144.15106,0.8645,990,72,1.0
113,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.225,0.626,-282.40273,0.75774,1018,124,1.0
113,House,20948,49,22,TX,200,0,1,"OLSON, Pete",O000168,1962,,0.538,0.314,-88.69019,0.91513,1000,31,1.0
113,House,21182,49,17,TX,200,0,1,"FLORES, Bill",F000461,1954,,0.607,0.32,-114.30386,0.89209,1001,57,1.0
113,House,21184,49,27,TX,200,0,1,"FARENTHOLD, Blake",F000460,1961,,0.542,0.021,-137.42543,0.87372,1018,60,1.0
113,House,21360,49,14,TX,200,0,1,"WEBER, Randy",W000814,1953,,0.712,0.024,-142.37426,0.86912,1015,67,1.0
113,House,21361,49,16,TX,100,0,1,"O'ROURKE, Beto",O000170,1972,,-0.323,-0.324,-158.37272,0.85579,1017,62,1.0
113,House,21362,49,20,TX,100,0,1,"CASTRO, Joaquin",C001091,1974,,-0.398,0.053,-129.2996,0.87756,990,51,1.0
113,House,21363,49,23,TX,100,0,1,"GALLEGO, Pete P.",G000572,1961,,-0.216,0.378,-264.29562,0.769,1004,120,
113,House,21364,49,25,TX,200,0,1,"WILLIAMS, Roger",W000816,1949,,0.604,0.176,-84.82533,0.91716,981,29,1.0
113,House,21365,49,33,TX,100,0,1,"VEASEY, Marc",V000131,1971,,-0.415,0.287,-143.55335,0.86775,1012,74,1.0
113,House,21366,49,34,TX,100,0,1,"VELA, Filemon",V000132,1963,,-0.304,0.428,-241.55577,0.78426,994,120,1.0
113,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.608,0.283,-100.71797,0.90128,969,35,1.0
113,House,29570,49,36,TX,200,0,1,"STOCKMAN, Steve",S000937,1956,,0.899,-0.438,-262.14185,0.763,969,125,
113,House,29571,49,35,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.297,-141.58028,0.86896,1008,60,1.0
113,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.531,0.305,-93.03354,0.91274,1019,28,1.0
113,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.456,0.124,-149.14968,0.85485,951,64,1.0
